STRUCTURE_NUMBER_008,LOCATION_009,"coordinates (lat, lon)",ADT_029,PERCENT_ADT_TRUCK_109,ADTT,SLF,ADTT_SL,YEAR_BUILT_027,YEAR_RECONSTRUCTED_106,EFFECTIVE_YEAR,AGE,STRUCTURE_KIND_043A,AM_years,AE_years,Risk_Index
021840AA0189001,2.9 MI. E. OF FM 2421,"32.54497, -97.471533",246,3.0,7.38,1.0,7.38,1987,0.0,1987.0,38.0,3,5939.785425251510,2969.8927126257600,1.56982963932464E-13
1.8043E+14,DNT & SH 121 TOLL RD,"33.052166, -96.49219",1000,2.0,20.0,1.0,20.0,2011,0.0,2011.0,14.0,4,2191.780821917810,1095.890410958900,1.54365702206234E-13
2.3042E+14,4.15 MI S OF US 67,"31.420316, -99.284523",357,3.0,10.71,1.0,10.71,1999,0.0,1999.0,26.0,3,4092.961385467430,2046.4806927337100,1.45507973540666E-13
170940B00685001,0.16 MI NW OF FM 515,"30.223766, -96.043578",150,5.0,7.5,1.0,7.5,1988,0.0,1988.0,37.0,3,5844.748858447490,2922.3744292237400,1.40217676077602E-13
6.186E+13,6.75 Mi W US 67/FM 1776,"30.550703, -103.100157",10,42.0,4.2,1.0,4.2,1932,1959.0,1959.0,66.0,3,10437.051532941900,5218.525766470970,1.3859989912119E-13
140870AA0168001,0.20 MI SE OF US 290,"30.133167, -98.405554",89,3.0,2.67,1.0,2.67,1922,0.0,1922.0,103.0,3,16417.833872043500,8208.916936021750,1.27284098486368E-13
131430AA0179002,0.15 MI E OF FM 340,"29.290061, -97.004764",260,5.0,13.0,1.0,13.0,2004,0.0,2004.0,21.0,3,3371.9704952581700,1685.9852476290800,1.17629333358659E-13
170940AA0185001,3.39 MI W OF FM 1774,"30.162071, -95.531153",300,10.0,30.0,1.0,30.0,2016,0.0,2016.0,9.0,3,1461.1872146118700,730.5936073059360,1.04429015195722E-13
011170AA0815001,0.1 Mi S of SH 276,"32.543766, -96.134777",740,1.0,7.4,1.0,7.4,1989,0.0,1989.0,36.0,3,5923.731951129210,2961.865975564610,9.03396237118881E-14
150460AA2004001,1.24 SE OF IH 35,"29.453132, -98.01312",530,2.0,10.6,1.0,10.6,2000,0.0,2000.0,25.0,3,4135.435513052470,2067.717756526230,8.53349049162546E-14
132410AA0239001,2.25 MI N OF FM 102,"29.221162, -96.083445",330,5.0,16.5,1.0,16.5,2009,0.0,2009.0,16.0,3,2656.7040265670400,1328.35201328352,8.19127714761765E-14
222540AA0019001,0.75 MI W of FM 117,"28.532253, -99.365641",40,10.0,4.0,1.0,4.0,1960,0.0,1960.0,65.0,4,10958.90410958900,5479.45205479452,6.94132311189412E-14
132410AA0216001,2.71 MI E OF US 59,"29.241516, -96.002668",451,3.0,13.53,1.0,13.53,2006,0.0,2006.0,19.0,3,3239.8829592281000,1619.9414796140500,6.13661906305042E-14
1.2102E+14,2.1 MI N OF FM 2920,"30.061974, -95.260822",252,3.0,7.56,1.0,7.56,1991,0.0,1991.0,34.0,4,5798.3619627455300,2899.1809813727600,6.12882903030606E-14
021840AA0547002,3.6 MI E OF FM 113,"32.51197, -97.565193",407,3.0,12.21,1.0,12.21,2004,0.0,2004.0,21.0,3,3590.1405764419500,1795.0702882209700,5.96726024452613E-14
150460AA0303001,.45 MI NE OF SUMMIT DR,"29.501682, -98.09133",511,2.0,10.22,1.0,10.22,2000,0.0,2000.0,25.0,3,4289.199260113130,2144.599630056560,5.74058098288424E-14
7.134E+13,1.9 MI SE OF FM 2169,"30.220304, -99.361124",99,3.0,2.97,1.0,2.97,1941,0.0,1941.0,84.0,3,14759.466814261300,7379.733407130670,4.42454130367999E-14
030490AA0258001,2.1 MI S OF CR 191,"33.371151, -97.244127",120,5.0,6.0,1.0,6.0,1984,0.0,1984.0,41.0,3,7305.936073059360,3652.96803652968,3.79321416716186E-14
120800AA0860020,2.50 Mi W of SP 10,"29.315755, -95.553982",234,3.0,7.02,1.0,7.02,1990,0.0,1990.0,35.0,3,6244.389806033640,3122.194903016820,3.74275151646189E-14
130620AA0157001,0.50 MI W OF US 87,"29.075765, -97.260684",86,3.0,2.58,1.0,2.58,1930,0.0,1930.0,95.0,3,16990.54900711480,8495.274503557400,3.64361882071226E-14
031690AA0346001,0.6 MI SE OF FM 1125,"33.273352, -97.505785",169,5.0,8.450000000000000,1.0,8.450000000000000,1975,1996.0,1996.0,29.0,4,5187.646915781790,2593.823457890900,3.63546446263705E-14
102010AA3198102,1.3 MI SE OF US 84,"31.542859, -94.393039",434,7.0,30.380000000000000,1.0,30.380000000000000,1997,2017.0,2017.0,8.0,4,1442.9103501763100,721.4551750881530,3.32083848743819E-14
1.4011E+14,0.65 MI W of SH 95,"30.061821, -97.190983",1215,5.0,60.75,1.0,60.75,2021,0.0,2021.0,4.0,4,721.5739331416650,360.7869665708330,3.31483192063971E-14
172390AA0322002,0.85 MI N OF FM 2447,"30.09143, -96.154844",336,3.0,10.08,1.0,10.08,2001,0.0,2001.0,24.0,3,4348.771472059140,2174.3857360295700,3.15627458829911E-14
170210AA0139002,1.3 MI NE OF FM 2776,"30.470521, -96.185676",365,3.0,10.95,1.0,10.95,2003,0.0,2003.0,22.0,3,4003.252642772250,2001.6263213861300,3.01277636308663E-14
142270B07005001,0.20 MI N OF OAK CREEK DR,"30.260491, -97.42597",200,3.0,6.0,1.0,6.0,1985,0.0,1985.0,40.0,3,7305.936073059360,3652.96803652968,2.89102578110504E-14
142460AA1300021,0.3 MI S OF TX 195,"30.451226, -97.432636",1000,2.0,20.0,1.0,20.0,2013,0.0,2013.0,12.0,3,2191.780821917810,1095.890410958900,2.89102578110504E-14
142460AA8410001,0.4 MI SW of DIAMOND TRL,"30.41492, -97.455323",665,3.0,19.95,1.0,19.95,2013,0.0,2013.0,12.0,3,2197.274006935150,1098.637003467570,2.81231758716181E-14
130620AA0342001,0.01 MI W OF FM 240,"29.011693, -97.303703",106,3.0,3.18,1.0,3.18,1950,0.0,1950.0,75.0,4,13784.785043508200,6892.392521754120,2.69783887158942E-14
100370AA4118102,1.7 MI N OF US 175,"32.002764, -95.182979",140,2.0,2.8000000000000000,1.0,2.8000000000000000,1940,0.0,1940.0,85.0,3,15655.577299412900,7827.788649706460,2.63605348958601E-14
141440AA0034002,3.05 MI S OF SH 21,"30.12553, -96.572864",247,3.0,7.41,1.0,7.41,1978,1993.0,1993.0,32.0,4,5915.73771097924,2957.86885548962,2.53037250587199E-14
022490AA0211001,0.4 MI W OF GREENWOOD RD,"33.165295, -97.334938",100,3.0,3.0,1.0,3.0,1946,0.0,1946.0,79.0,3,14611.872146118700,7305.936073059360,2.51625850120705E-14
082080AA0222002,1.85 MI S OF US 84,"32.483798, -100.594112",121,3.0,3.63,1.0,3.63,1960,0.0,1960.0,65.0,3,12075.927393486500,6037.963696743270,2.3957269999584E-14
120200AA0860001,0.75 MI S OF FM 2917,"29.172208, -95.140707",130,5.0,6.5,1.0,6.5,1989,0.0,1989.0,36.0,3,6743.940990516330,3371.9704952581700,2.18548070764652E-14
121700AA2095010,3.06 miles E. of FM 149,"30.193222, -95.384813",3898,3.0,116.94,1.0,116.94,2023,0.0,2023.0,2.0,3,374.8556220143340,187.4278110071670,2.17309808750403E-14
180710AA0423001,0.60 MI W OF FM 813,"32.270073, -96.445437",556,2.0,11.12,1.0,11.12,1987,2004.0,2004.0,21.0,3,3942.0518379816700,1971.0259189908300,2.13632526366627E-14
132350AA0102001,2.5 MI SE OF JCT US 59,"28.411013, -97.092189",116,3.0,3.48,1.0,3.48,1958,0.0,1958.0,67.0,3,12596.44150527480,6298.22075263738,2.10010917454452E-14
120800AA7483298,1.50 Mi S of Preston St,"29.335654, -95.471359",308,3.0,9.24,1.0,9.24,2000,0.0,2000.0,25.0,3,4744.114333155430,2372.0571665777100,1.89409488662097E-14
091470AA0372002,2.0 MI NE OF FM 937,"31.203617, -96.220525",255,5.0,12.75,1.0,12.75,2003,2007.0,2007.0,18.0,3,3438.08756379264,1719.04378189632,1.76185240942439E-14
121700AA2011040,0.1 MI S OF SH 105,"30.193605, -95.142229",540,1.0,5.4,1.0,5.4,1983,0.0,1983.0,42.0,3,8117.706747843730,4058.8533739218700,1.54444954264168E-14
141440AA0129001,1.7 MI N OF FM 696,"30.24374, -97.092325",187,3.0,5.610000000000000,1.0,5.610000000000000,1985,0.0,1985.0,40.0,3,7813.835372256000,3906.9176861280000,1.37167781755684E-14
1.8043E+14,DNT & SH 121 TOLL RD,"33.05328, -96.49171",800,2.0,16.0,1.0,16.0,2011,0.0,2011.0,14.0,4,2739.72602739726,1369.86301369863,1.34462685166234E-14
132410AA0225004,1.00 MI N OF 1161,"29.23203, -96.011839",668,3.0,20.04,1.0,20.04,2014,0.0,2014.0,11.0,3,2187.4060098980100,1093.7030049490100,1.1240853378413E-14
131580B00165001,0.04 MI E OF SH 60,"28.591019, -95.581023",262,3.0,7.860000000000000,1.0,7.860000000000000,1997,0.0,1997.0,28.0,3,5577.050437449890,2788.525218724950,1.10369464113954E-14
140270AA0540001,1.0 MI E OF US 281,"30.331088, -98.153635",99,3.0,2.97,1.0,2.97,1952,0.0,1952.0,73.0,4,14759.466814261300,7379.733407130670,9.33085213841548E-15
201460AA0275001,0.6 MI W OF SH 105,"30.144748, -94.460103",212,3.0,6.360000000000000,1.0,6.360000000000000,1991,0.0,1991.0,34.0,3,6892.392521754120,3446.1962608770600,9.05891206315278E-15
142460LU2550001,0.5 Mi N of Hesters Xing,"30.293158, -97.410821",204,3.0,6.12,1.0,6.12,1990,0.0,1990.0,35.0,3,7162.682424568000,3581.3412122840000,8.1427924132777E-15
102340AA1507101,1.15 MI E OF FM 773,"32.340613, -95.402042",322,3.0,9.66,1.0,9.66,2003,0.0,2003.0,22.0,3,4537.848492583450,2268.924246291730,7.45158421581595E-15
2.5038E+14,3.792MI W US 83,"34.225653, -100.194106",124,9.0,11.16,1.0,11.16,1954,2006.0,2006.0,19.0,3,3927.922619924390,1963.9613099621900,7.2639926718998E-15
121700A00157025,0.1 MI W OF VILLAGE CREEK,"30.104032, -95.432446",500,2.0,10.0,1.0,10.0,2004,0.0,2004.0,21.0,3,4383.561643835620,2191.780821917810,6.51300719123175E-15
142460AA0375002,1.35 MI S OF FM 112,"30.320858, -97.172749",262,2.0,5.24,1.0,5.24,1985,0.0,1985.0,40.0,3,8365.57565617484,4182.78782808742,6.37418786060364E-15
102010AA3230101,4.5 MI S OF US 84,"31.504227, -94.463619",130,7.0,9.1,1.0,9.1,2002,0.0,2002.0,23.0,4,4817.100707511670,2408.550353755830,6.27181848541836E-15
3.24301E+13,0.15 N OF FM 1206,"33.534885, -98.422622",1042,1.0,10.42,1.0,10.42,2005,0.0,2005.0,20.0,3,4206.872978729000,2103.4364893645000,5.9734840063788E-15
172390AA0321004,2.75 MI E OF FM 577,"30.101975, -96.202131",631,3.0,18.93,1.0,18.93,2014,0.0,2014.0,11.0,3,2315.6691198286400,1157.8345599143200,5.91858108954241E-15
021840AA1062001,0.4 MI S of FLAT ROCK RD,"32.514631, -97.342152",330,3.0,9.9,1.0,9.9,2004,0.0,2004.0,21.0,4,4427.8400442784000,2213.9200221392,5.81329329191136E-15
140870AA0243001,2.70 MI W OF SH 16,"30.130656, -99.010604",152,3.0,4.56,1.0,4.56,1935,1980.0,1980.0,45.0,3,9613.073780341270,4806.536890170630,5.01288749952006E-15
020730AA0270002,.5 MI S SH 6 IN CLAIRETTE,"32.020949, -98.063093",82,3.0,2.46,1.0,2.46,1942,0.0,1942.0,83.0,4,17819.356275754500,8909.678137877270,4.73721726466538E-15
180610LA7685001,0.7 MI N of FM 407,"33.062765, -97.09544",150,3.0,4.5,1.0,4.5,1980,0.0,1980.0,45.0,3,9741.24809741248,4870.6240487062400,4.31267171974406E-15
121700A00280010,0.70 NW OF SUNRISE DR,"30.12441, -95.390702",400,2.0,8.0,1.0,8.0,2000,0.0,2000.0,25.0,3,5479.45205479452,2739.72602739726,3.74387642416678E-15
131580B01000002,1.0 MI E OF SH 60,"28.575917, -95.590397",1000,5.0,50.0,1.0,50.0,2006,2021.0,2021.0,4.0,3,876.7123287671230,438.3561643835620,3.74387642416678E-15
010920AA0462002,1.35 MI W OF FM 120,"33.474512, -96.413676",207,3.0,6.21,1.0,6.21,1993,0.0,1993.0,32.0,3,7058.875432907600,3529.4377164538000,3.47952732504435E-15
132350AA0117004,6.30 MI N OF FM 1685,"28.541686, -97.094162",236,3.0,7.08,1.0,7.08,1957,1997.0,1997.0,28.0,4,6191.47124835539,3095.735624177700,3.38479543785499E-15
031690D00130001,0.2 MI SW OF US 82,"33.412832, -97.312782",115,5.0,5.75,1.0,5.75,1991,0.0,1991.0,34.0,3,7623.585467540200,3811.792733770100,2.88695494590636E-15
150460AA0475001,0.28 MI SW OF CARIBOU DR,"29.565142, -98.230837",390,2.0,7.8,1.0,7.8,2000,0.0,2000.0,25.0,3,5619.950825430280,2809.975412715140,2.8035525556486E-15
141440AA0033002,1.9 MI N OF FM 1624,"30.174401, -97.00202",157,3.0,4.71,1.0,4.71,1984,0.0,1984.0,41.0,4,9306.92493383358,4653.462466916790,2.50746180662337E-15
140110AA0267002,1.9 MI SE OF SANDHILLS RD,"29.56015, -97.263874",195,3.0,5.85,1.0,5.85,1992,0.0,1992.0,33.0,3,7493.26776724037,3746.633883620190,2.49854001052726E-15
021840AA0533001,3.0 MI. NORTH OF US 180,"32.490013, -97.545318",321,3.0,9.63,1.0,9.63,2005,0.0,2005.0,20.0,3,4551.985092248820,2275.9925461244100,2.43252921805615E-15
9.074E+13,1.05 MI S OF SH 7,"31.173061, -96.535087",75,3.0,2.25,1.0,2.25,1940,0.0,1940.0,85.0,3,19482.49619482500,9741.24809741248,2.24378005933349E-15
102120AA1141101,0.50 MI N OF CR 1113,"32.16444, -95.244035",276,3.0,8.28,1.0,8.28,2002,0.0,2002.0,23.0,3,5294.156574680700,2647.078287340350,2.13694455273853E-15
202290AA0290001,2.2 MI SE OF FM 1013,"30.385589, -94.210386",138,3.0,4.14,1.0,4.14,1979,0.0,1979.0,46.0,3,10588.313149361400,5294.156574680700,2.13694455273853E-15
141440AA0073002,3.0 MI SE OF SH 21,"30.20176, -96.501408",204,3.0,6.12,1.0,6.12,1994,0.0,1994.0,31.0,3,7162.682424568000,3581.3412122840000,2.04583687074033E-15
120800P09604001,0.60 MI SW OF GERKEN ROAD,"29.281105, -95.492154",234,3.0,7.02,1.0,7.02,1998,0.0,1998.0,27.0,3,6244.389806033640,3122.194903016820,2.02361185789587E-15
230250AA0412001,0.20 MI E OF SH 279,"32.010048, -99.07363",110,2.0,2.2,1.0,2.2,1939,0.0,1939.0,86.0,3,19925.2801992528,9962.6400996264,1.98222173118801E-15
022490M00300001,1.4 MI N OF US 380,"33.110262, -97.532695",310,1.0,3.1,1.0,3.1,1964,0.0,1964.0,61.0,4,14140.521431727800,7070.2607158639000,1.97019365261089E-15
121700A12280010,0.04 MI S OF HAVELOCK DR,"30.081993, -95.25145",233,3.0,6.990000000000000,1.0,6.990000000000000,1998,0.0,1998.0,27.0,3,6271.189762282710,3135.5948811413600,1.92625732343311E-15
090980C00203001,0.25 MI W OF US 281,"31.5854, -98.021739",222,1.0,2.22,1.0,2.22,1940,0.0,1940.0,85.0,3,19745.7731704307,9872.88658521535,1.92273376860843E-15
141440AA0187004,1.3 MI S OF US 290,"30.103154, -96.592436",202,3.0,6.06,1.0,6.06,1994,0.0,1994.0,31.0,3,7233.600072336000,3616.800036168000,1.82639338321956E-15
141440AA0187005,1.9 MI SW OF US 290,"30.101589, -96.595389",202,3.0,6.06,1.0,6.06,1994,0.0,1994.0,31.0,3,7233.600072336000,3616.800036168000,1.82639338321956E-15
132350AA0137001,2.20 MI NW OF FM 444,"28.563901, -96.502005",184,3.0,5.52,1.0,5.52,1991,0.0,1991.0,34.0,3,7941.234862021040,3970.617431010520,1.80632184329064E-15
1805709C0520029,0.6 MI E OF S CARRIER PKW,"32.39002, -96.594893",6248,1.0,62.48,1.0,62.48,2022,0.0,2022.0,3.0,3,701.5943732131270,350.7971866065630,1.77986790475257E-15
1805709C0520028,0.2 MI E OF S CARRIER PKW,"32.385038, -97.00107",6248,1.0,62.48,1.0,62.48,2022,0.0,2022.0,3.0,3,701.5943732131270,350.7971866065630,1.77986790475257E-15
131580AA0457001,2.4 MI SE OF FM 3156,"29.015378, -95.534522",345,3.0,10.35,1.0,10.35,2007,0.0,2007.0,18.0,4,4235.325259744560,2117.6626298722800,1.65890029836248E-15
120800AA0398001,0.10 MI E OF CR 398,"29.433687, -95.563891",194,3.0,5.820000000000000,1.0,5.820000000000000,1993,0.0,1993.0,32.0,3,7531.892858824090,3765.9464294120400,1.65274317235578E-15
180710AA0330003,0.3 MI NE OF US 77,"32.143914, -96.514708",194,3.0,5.820000000000000,1.0,5.820000000000000,1993,0.0,1993.0,32.0,3,7531.892858824090,3765.9464294120400,1.65274317235578E-15
172360AA0117001,3.2 MI NE OF IH 45,"30.484753, -95.371535",262,5.0,13.1,1.0,13.1,2011,0.0,2011.0,14.0,3,3346.2302624699400,1673.1151312349700,1.38374975207721E-15
180430LT3774001,0.08 MI NW OF SAN REMO,"33.113923, -96.313791",210,3.0,6.3,1.0,6.3,1996,0.0,1996.0,29.0,3,6958.03435529463,3479.017177647320,1.32381120875887E-15
180430LT3834001,0.20 MI N OF MONTE CARLO,"33.113971, -96.313139",210,3.0,6.3,1.0,6.3,1996,0.0,1996.0,29.0,3,6958.03435529463,3479.017177647320,1.32381120875887E-15
180710AA0200002,1.25 MI SW OF FM 157,"32.185354, -97.022593",179,3.0,5.37,1.0,5.37,1991,0.0,1991.0,34.0,3,8163.057064870790,4081.528532435400,1.31377355844857E-15
170940AA0417001,0.2 MI W OF SH 105,"30.214162, -96.004527",100,2.0,2.0,1.0,2.0,1934,0.0,1934.0,91.0,3,21917.80821917810,10958.90410958900,1.26621550124975E-15
181750LF4461001,0.30 MI SE OF ROANE RD,"32.061091, -96.272073",173,3.0,5.19,1.0,5.19,1990,0.0,1990.0,35.0,3,8446.168870588860,4223.084435294430,1.23827068017959E-15
121700A00466010,0.2 MI SW OF SH 105,"30.223219, -95.383727",242,3.0,7.26,1.0,7.26,2000,0.0,2000.0,25.0,3,6037.963696743270,3018.9818483716400,1.22646491749388E-15
102120AA0447101,0.7 MI S OF FM 1805,"32.33199, -95.353109",201,3.0,6.030000000000000,1.0,6.030000000000000,1995,0.0,1995.0,30.0,3,7269.588132397370,3634.794066198690,1.18024653396861E-15
091610AA1056001,0.68 MI SW OF FM 2837,"31.264451, -97.160312",1386,1.0,13.86,1.0,13.86,2012,0.0,2012.0,13.0,3,3162.742888770290,1581.371444385140,1.1268541340568E-15
041710AA0142001,3.6 Mi S of SH 152,"35.475175, -101.444423",80,3.0,2.4,1.0,2.4,1950,0.0,1950.0,75.0,4,18264.8401826484,9132.4200913242,1.11384990241229E-15
1.813E+14,9.00 MI E OF SH 34,"32.395043, -96.073642",100,3.0,3.0,1.0,3.0,1965,0.0,1965.0,60.0,4,14611.872146118700,7305.936073059360,1.11384990241229E-15
1.813E+14,9.00 MI E OF SH 34,"32.395017, -96.073678",100,3.0,3.0,1.0,3.0,1965,0.0,1965.0,60.0,4,14611.872146118700,7305.936073059360,1.11384990241229E-15
2.22001E+13,IH 30 EBFR @ FWWR,"32.441486, -97.210313",499,3.0,14.97,1.0,14.97,2013,0.0,2013.0,12.0,3,2928.2308910057600,1464.1154455028800,1.08824527881275E-15
141440AA0033001,7.45 MI N OF FM 1624,"30.220307, -97.012884",186,3.0,5.58,1.0,5.58,1993,0.0,1993.0,32.0,3,7855.845239848780,3927.922619924390,1.01457391269211E-15
140110AA0221002,1.1 MI SW OF FM 535,"30.012237, -97.280609",184,3.0,5.52,1.0,5.52,1993,0.0,1993.0,32.0,3,7941.234862021040,3970.617431010520,8.94590044658028E-16
121700A07074010,0.4 MI S OF RAYFORD RD,"30.053127, -95.211924",233,3.0,6.990000000000000,1.0,6.990000000000000,2000,0.0,2000.0,25.0,3,6271.189762282710,3135.5948811413600,7.89099468964685E-16
121700AA1351010,0.38 MI NE OF BIRNHAM WD,"30.063538, -95.215801",233,3.0,6.990000000000000,1.0,6.990000000000000,2000,0.0,2000.0,25.0,3,6271.189762282710,3135.5948811413600,7.89099468964685E-16
121700AA1178011,0.25 MI E OF BIRNHAM WDS,"30.055555, -95.21427",233,3.0,6.990000000000000,1.0,6.990000000000000,2000,0.0,2000.0,25.0,3,6271.189762282710,3135.5948811413600,7.89099468964685E-16
141440AA0039001,2.9 MI S OF CR 108,"30.153877, -97.033194",145,3.0,4.35,1.0,4.35,1985,0.0,1985.0,40.0,3,10077.153204219800,5038.576602109900,7.50439100445544E-16
010920AA0446001,0.50 MI N OF REFUGE RD,"33.442772, -96.433575",161,3.0,4.83,1.0,4.83,1989,0.0,1989.0,36.0,3,9075.696985166910,4537.848492583450,7.4441409669304E-16
130620AA0296002,2.20 MI W OF US 77A,"29.124273, -97.161326",68,3.0,2.04,1.0,2.04,1940,0.0,1940.0,85.0,4,21488.047273704000,10744.023636852000,7.207467129646E-16
110030AA0356001,1.0 MI E OF FM 326,"31.131083, -94.364542",173,3.0,5.19,1.0,5.19,1992,0.0,1992.0,33.0,3,8446.168870588860,4223.084435294430,6.23678094964309E-16
021270AA0581001,1.72 MI NE OLD US 67 ALVA,"32.262915, -97.112829",550,1.0,5.5,1.0,5.5,1994,0.0,1994.0,31.0,3,7970.112079701120,3985.05603985056,5.91594081175953E-16
140110AA0210001,1.0 MI NE OF FM 535,"29.591618, -97.241419",218,3.0,6.54,1.0,6.54,1999,0.0,1999.0,26.0,4,6702.693645008590,3351.346822504290,5.7314332915089E-16
090980AA0410001,3.80 MI E OF FM 1241,"31.345679, -98.031618",100,10.0,10.0,1.0,10.0,2008,0.0,2008.0,17.0,3,4383.561643835620,2191.780821917810,5.7156365322265E-16
132410AA0497001,1.45 MI W OF FM 441,"29.091119, -96.222595",208,3.0,6.24,1.0,6.24,1998,0.0,1998.0,27.0,3,7024.938531787850,3512.4692658939200,5.14362415081601E-16
080770AA0179001,1.7 MI E OF FM 611,"32.471361, -100.334802",52,4.0,2.08,1.0,2.08,1944,0.0,1944.0,81.0,3,21074.81559536350,10537.40779768180,5.14362415081601E-16
201810AA0402001,0.80 MI SE OF FM 105,"30.032506, -93.583981",232,3.0,6.96,1.0,6.96,2001,0.0,2001.0,24.0,3,6298.22075263738,3149.1103763186900,4.64979960419901E-16
102010AA0186101,0.8 MI E OF US HWY 259,"32.212695, -94.512041",426,3.0,12.78,1.0,12.78,1991,2012.0,2012.0,13.0,4,3430.01693570862,1715.00846785431,4.36326298228777E-16
252420AA0159002,0.3 MI W OF US 83,"35.142793, -100.151869",135,3.0,4.05,1.0,4.05,1984,0.0,1984.0,41.0,3,10823.608997125000,5411.804498562490,4.33550253215877E-16
102120AA0427101,0.45 MI S OF FM 2016,"32.23294, -95.205803",183,3.0,5.49,1.0,5.49,1995,0.0,1995.0,30.0,3,7984.629588043020,3992.314794021510,3.93774279463594E-16
021840AA0236002,1.2 MI. N. OF SH 199,"32.572855, -97.382669",236,3.0,7.08,1.0,7.08,2002,0.0,2002.0,23.0,3,6191.47124835539,3095.735624177700,3.44352885038389E-16
021270AA0626001,0.50 MI NW OF FM 916,"32.181529, -97.055621",175,3.0,5.25,1.0,5.25,1994,0.0,1994.0,31.0,3,8349.641226353560,4174.820613176780,3.42109948728867E-16
180710AA0380001,0.21 MI S OF FM 1183,"32.154116, -96.350821",301,3.0,9.03,1.0,9.03,1987,2007.0,2007.0,18.0,3,4854.44257346137,2427.221286730690,3.36927518638907E-16
201010AA0161003,0.45 MI E OF FM 1003,"30.215824, -94.252919",109,4.0,4.36,1.0,4.36,1988,0.0,1988.0,37.0,3,10054.04046751290,5027.020233756440,3.08193881003914E-16
201010AA0161002,0.50 MI E OF FM 1003,"30.215839, -94.252263",109,4.0,4.36,1.0,4.36,1988,0.0,1988.0,37.0,3,10054.04046751290,5027.020233756440,3.08193881003914E-16
011170AA3613001,1.0 Mi E of FM 751,"32.531936, -96.052206",1334,4.0,53.36,1.0,53.36,2022,0.0,2022.0,3.0,3,821.5070546918320,410.7535273459160,2.81269925698092E-16
120800AA6347276,0.41 Mi W of FM 1463,"29.453549, -95.512927",1000,1.0,10.0,1.0,10.0,2009,0.0,2009.0,16.0,3,4383.561643835620,2191.780821917810,2.79607992709857E-16
180610J00250006,0.2 MI W OF FM 423,"33.081326, -96.533967",280,3.0,8.4,1.0,8.4,2006,0.0,2006.0,19.0,3,5218.525766470970,2609.262883235490,2.71430292592737E-16
100370AA2103101,0.25 MI S OF US 84,"31.483847, -95.131272",330,2.0,6.6000000000000000,1.0,6.6000000000000000,2001,0.0,2001.0,24.0,3,6641.760066417600,3320.8800332088000,2.48173817977967E-16
021840AA0556001,1.7 MI S OF FM 1885,"32.505467, -97.543707",155,3.0,4.65,1.0,4.65,1991,0.0,1991.0,34.0,3,9427.01428781853,4713.507143909270,2.42647793687116E-16
120800AA0803002,0.50 MI W OF CR 398,"29.435938, -95.564525",187,3.0,5.610000000000000,1.0,5.610000000000000,1997,0.0,1997.0,28.0,3,7813.835372256000,3906.9176861280000,2.24678829666094E-16
112100AA0129001,1.1 MI S OF END FM 1645,"31.432097, -94.20242",209,3.0,6.27,1.0,6.27,2000,0.0,2000.0,25.0,3,6991.326385702740,3495.6631928513700,2.19127645125963E-16
021270AA0476001,2.4 MI N OF FM 4,"32.183959, -97.120853",208,3.0,6.24,1.0,6.24,2000,0.0,2000.0,25.0,4,7024.938531787850,3512.4692658939200,2.06968367896652E-16
080770AA0179002,0.6 MI E OF FM 611,"32.465932, -100.345622",52,4.0,2.08,1.0,2.08,1940,1950.0,1950.0,75.0,3,21074.81559536350,10537.40779768180,2.06968367896652E-16
121700AA1956001,0.25 MI S OF FM 2090,"30.135046, -95.102102",410,1.0,4.1,1.0,4.1,1987,0.0,1987.0,38.0,3,10691.613765452700,5345.806882726360,2.03830348856789E-16
081770AA0314001,0.80 MI W OF FM 1170,"32.045547, -100.211156",69,3.0,2.07,1.0,2.07,1935,1950.0,1950.0,75.0,3,21176.626298722800,10588.313149361400,1.95420733782092E-16
1.0234E+14,1.56 MI E OF FM 47,"32.37253, -95.595035",50,5.0,2.5,1.0,2.5,1963,0.0,1963.0,62.0,4,17534.246575342500,8767.123287671230,1.91702658059498E-16
1.0234E+14,1.84 MI W OF SH 64,"32.362662, -95.570268",50,5.0,2.5,1.0,2.5,1963,0.0,1963.0,62.0,4,17534.246575342500,8767.123287671230,1.91702658059498E-16
1.0234E+14,0.60 MI E OF KAUFMAN C/L,"32.385225, -96.035665",50,5.0,2.5,1.0,2.5,1963,0.0,1963.0,62.0,4,17534.246575342500,8767.123287671230,1.91702658059498E-16
140110AA0221001,2.3 MI SW OF FM 535,"30.003784, -97.284154",184,3.0,5.52,1.0,5.52,1997,0.0,1997.0,28.0,3,7941.234862021040,3970.617431010520,1.8531345272246E-16
120800AA1001001,0.30 MI S OF FM 1952,"29.3418, -96.023924",234,3.0,7.02,1.0,7.02,2003,0.0,2003.0,22.0,3,6244.389806033640,3122.194903016820,1.83604597607287E-16
140110AA0188001,0.8 MI SE OF SH 21,"30.090446, -97.121188",114,3.0,3.42,1.0,3.42,1980,0.0,1980.0,45.0,3,12817.431707121700,6408.715853560840,1.76089239872165E-16
131580AA0292001,0.15 miles W of SH 35,"28.520688, -96.124463",466,3.0,13.98,1.0,13.98,2014,0.0,2014.0,11.0,3,3135.5948811413600,1567.7974405706800,1.74457315431343E-16
101080AA3514203,0.8 MI N OF SH 31,"32.183652, -95.375991",277,11.0,30.47,1.0,30.47,2020,0.0,2020.0,5.0,3,1438.6483898377500,719.3241949188740,1.56032861124465E-16
